periodid,periodname,periodcode,perioddescription,organisationunitid,organisationunitname,organisationunitcode,organisationunitdescription,MOH 711 Rev 2020_Clients given cycle beads,MOH 711 Rev 2020_FP Injections DMPA- IM,MOH 711 Rev 2020_FP Injections DMPA- SC,MOH 711 Rev 2020_IUCD Insertion Hormonal,MOH 711 Rev 2020_IUCD Insertion Non Hormonal,MOH 711 Rev 2020_Implants insertion 1 Rod,MOH 711 Rev 2020_Implants insertion 2 Rod,MOH 711 Client receiving Male condoms,MOH 711 Clients receiving Female Condoms,MOH 711 Emergency contraceptive pill,MOH 711 Pills Combined oral contraceptive,MOH 711 Pills progestin only
202209,September 2022,202209,,Ulj33KBau7V,Kirinyaga County,KE_County_20,,,3441,10,3,182,11,571,40,2,13,3381,514
202209,September 2022,202209,,o36zCRjSd4G,Samburu County,KE_County_25,,1,1287,,,10,382,55,85,9,36,171,6
202209,September 2022,202209,,ptWVfaCIdVx,Nyeri County,KE_County_19,,,3358,9,13,239,900,75,404,2,153,2491,374
202209,September 2022,202209,,uepLTG8wGWJ,Nyamira County,KE_County_46,,,7676,14,16,111,480,1095,1597,234,118,1338,399
202209,September 2022,202209,,kqJ83J2D72s,Narok County,KE_County_33,,,1647,,29,90,442,686,154,4,26,837,304
202209,September 2022,202209,,t0J75eHKxz5,Nandi County,KE_County_29,,2,7057,54,16,34,398,823,533,,202,1163,236
202209,September 2022,202209,,mYZacFNIB3h,Nyandarua County,KE_County_18,,1,2199,31,14,169,33,543,418,5,98,1680,192
202209,September 2022,202209,,ob6SxuRcqU4,Nakuru County,KE_County_32,,37,7667,159,15,783,674,2911,1170,34,293,4772,1452
202209,September 2022,202209,,jkG3zaihdSs,Nairobi County,KE_County_47,,9,7154,205,108,1540,1324,4303,1935,288,378,13629,3348
202209,September 2022,202209,,ahwTMNAJvrL,Muranga County,KE_County_21,,,3689,8,49,135,660,439,209,1,101,2641,993
202209,September 2022,202209,,wsBsC6gjHvn,Mombasa County,KE_County_1,,2,6114,371,110,325,1005,2019,734,21,343,4714,586
202209,September 2022,202209,,fVra3Pwta0Q,Migori County,KE_County_44,,24,8532,116,146,473,728,4251,1228,62,90,702,281
202209,September 2022,202209,,Y52XNJ50hYb,Meru County,KE_County_12,,,3462,115,24,152,87,1385,275,10,135,1659,270
202209,September 2022,202209,,Eey8fT4Im3y,Marsabit County,KE_County_10,,,517,1,,3,125,2,18,,7,105,25
202209,September 2022,202209,,R6f9znhg37c,Mandera County,KE_County_9,,,340,30,18,,165,89,427,,18,301,94
202209,September 2022,202209,,BoDytkJQ4Qi,Makueni County,KE_County_17,,,10385,22,3,77,570,407,155,2,57,2616,81
202209,September 2022,202209,,yhCUgGcCcOo,Machakos County,KE_County_16,,9,12756,331,11,111,48,516,2999,58,124,2675,1838
202209,September 2022,202209,,u4t9H8XyU9P,Siaya County,KE_County_41,,10,5173,287,9,35,2024,353,400,10,13,49,68
202209,September 2022,202209,,QyGNX2DpR4h,Taita Taveta County,KE_County_6,,,3153,8,2,32,35,119,167,,11,535,126
202209,September 2022,202209,,JsH2bnvNt2d,Tana River County,KE_County_4,,1,1090,,6,18,2,161,149,,,154,63
202209,September 2022,202209,,T4urHM47nlm,Tharaka Nithi County,KE_County_13,,2,4976,1,3,46,315,344,171,5,18,1169,69
202209,September 2022,202209,,mThvosEflAU,Trans Nzoia County,KE_County_26,,,7865,6,4,139,144,946,547,26,63,1071,239
202209,September 2022,202209,,kphDeKClFch,Turkana County,KE_County_23,,41,985,24,,9,236,134,524,212,26,354,177
202209,September 2022,202209,,pZqQRRW7PHP,Uasin Gishu County,KE_County_27,,11,7879,92,17,360,1103,1263,185,11,14,1553,461
202209,September 2022,202209,,sANMZ3lpqGs,Vihiga County,KE_County_38,,,3302,2,12,53,1133,375,1030,2,10,473,182
202209,September 2022,202209,,CeLsrJOH0g9,Wajir County,KE_County_8,,14,254,3,,,43,57,25,14,162,174,230
202209,September 2022,202209,,XWALbfAPa6n,West Pokot County,KE_County_24,,1,1633,3,5,9,68,397,224,21,1,187,48
202209,September 2022,202209,,sPkRcDvhGWA,Kisii County,KE_County_45,,3,2621,53,2,175,681,1056,1006,67,59,562,293
202209,September 2022,202209,,tAbBVBbueqD,Kisumu County,KE_County_42,,57,6066,303,29,203,2975,897,1198,53,142,939,923
202209,September 2022,202209,,j8o6iO4Njsi,Kitui County,KE_County_15,,,6370,72,17,45,1672,441,89,3,41,1158,286
202209,September 2022,202209,,N7YETT3A9r1,Kwale County,KE_County_2,,,6800,52,57,63,277,921,303,4,4,909,464
202209,September 2022,202209,,xuFdFy6t9AH,Laikipia County,KE_County_31,,,3194,71,14,123,186,376,137,,8,1125,103
202209,September 2022,202209,,NjWSbQTwys4,Lamu County,KE_County_5,,,899,5,,19,231,99,148,,7,261,12
202210,October 2022,202210,,vvOK1BxTbet,Baringo County,KE_County_30,,4,1909,51,4,67,679,166,376,15,82,298,88
202210,October 2022,202210,,HMNARUV2CW4,Bomet County,KE_County_36,,,2568,5,,10,201,689,858,3,,274,106
202210,October 2022,202210,,KGHhQ5GLd4k,Bungoma County,KE_County_39,,,9738,118,38,166,2408,1869,591,25,101,1691,191
202210,October 2022,202210,,Tvf1zgVZ0K4,Busia County,KE_County_40,,,3994,81,21,147,371,1428,43,1,19,679,136
202210,October 2022,202210,,MqnLxQBigG0,Elgeyo Marakwet County,KE_County_28,,5,3219,,1,7,118,382,175,,8,385,53
202210,October 2022,202210,,PFu8alU2KWG,Embu County,KE_County_14,,,2565,72,5,81,58,616,45,1,33,1552,521
202210,October 2022,202210,,uyOrcHZBpW0,Garissa County,KE_County_7,,15,901,18,4,6,114,32,227,200,14,220,122
202210,October 2022,202210,,nK0A12Q7MvS,Homa Bay County,KE_County_43,,6,8015,108,63,156,785,2426,664,20,9,902,434
202210,October 2022,202210,,bzOfj0iwfDH,Isiolo County,KE_County_11,,5,823,10,,16,179,133,197,,4,31,116
202210,October 2022,202210,,Hsk1YV8kHkT,Kajiado County,KE_County_34,,,6598,32,85,188,288,599,295,,153,1276,461
202210,October 2022,202210,,BjC1xL40gHo,Kakamega County,KE_County_37,,,13173,51,58,178,925,3210,572,12,12,1862,261
202210,October 2022,202210,,ihZsJ8alvtb,Kericho County,KE_County_35,,,4542,309,5,75,983,430,213,74,25,361,436
202210,October 2022,202210,,qKzosKQPl6G,Kiambu County,KE_County_22,,,8992,190,116,703,2128,1030,2433,3,618,6314,3136
202210,October 2022,202210,,nrI2khZx3d0,Kilifi County,KE_County_3,,1,6892,64,7,119,1773,1334,365,16,43,2448,788
202210,October 2022,202210,,Ulj33KBau7V,Kirinyaga County,KE_County_20,,,2699,,9,236,44,626,95,,5,3486,679
202210,October 2022,202210,,o36zCRjSd4G,Samburu County,KE_County_25,,,1381,8,1,8,366,43,163,,42,209,53
202210,October 2022,202210,,ptWVfaCIdVx,Nyeri County,KE_County_19,,,3968,3,15,249,628,77,529,1,172,1913,498
202210,October 2022,202210,,uepLTG8wGWJ,Nyamira County,KE_County_46,,,8956,32,65,79,529,933,1073,17,87,1180,584
202210,October 2022,202210,,kqJ83J2D72s,Narok County,KE_County_33,,,3708,43,,52,971,396,195,6,62,561,179
202210,October 2022,202210,,t0J75eHKxz5,Nandi County,KE_County_29,,,6301,4,20,32,524,524,492,56,140,1077,151
202210,October 2022,202210,,mYZacFNIB3h,Nyandarua County,KE_County_18,,1,3754,142,27,219,116,796,602,51,126,1553,407
202210,October 2022,202210,,ob6SxuRcqU4,Nakuru County,KE_County_32,,4,8063,195,13,669,795,2513,564,77,338,4002,1454
202210,October 2022,202210,,jkG3zaihdSs,Nairobi County,KE_County_47,,11,6256,152,82,1487,1482,4341,11625,2611,357,14961,4210
202210,October 2022,202210,,ahwTMNAJvrL,Muranga County,KE_County_21,,3,3544,13,10,135,725,418,106,,95,2537,859
202210,October 2022,202210,,wsBsC6gjHvn,Mombasa County,KE_County_1,,,6020,278,56,358,544,1501,475,19,337,3981,571
202210,October 2022,202210,,fVra3Pwta0Q,Migori County,KE_County_44,,5,7592,81,55,440,990,3658,1177,44,93,590,194
202210,October 2022,202210,,Y52XNJ50hYb,Meru County,KE_County_12,,,2755,278,103,162,225,921,393,11,169,1316,424
202210,October 2022,202210,,Eey8fT4Im3y,Marsabit County,KE_County_10,,,597,,,5,114,5,74,,2,86,30
202210,October 2022,202210,,R6f9znhg37c,Mandera County,KE_County_9,,42,331,10,16,,157,66,589,,7,273,94
202210,October 2022,202210,,BoDytkJQ4Qi,Makueni County,KE_County_17,,4,8628,27,13,78,359,459,122,3,58,2685,103
202210,October 2022,202210,,yhCUgGcCcOo,Machakos County,KE_County_16,,11,14705,41,10,169,334,525,3449,39,189,2843,1026
202210,October 2022,202210,,u4t9H8XyU9P,Siaya County,KE_County_41,,2,4592,118,6,47,1555,413,517,16,10,115,30
202210,October 2022,202210,,QyGNX2DpR4h,Taita Taveta County,KE_County_6,,,3025,64,5,28,70,79,197,2,25,578,167
202210,October 2022,202210,,JsH2bnvNt2d,Tana River County,KE_County_4,,1,1189,,1,14,56,147,833,35,,122,55
202210,October 2022,202210,,T4urHM47nlm,Tharaka Nithi County,KE_County_13,,,4845,28,,51,316,319,167,3,10,1035,66
202210,October 2022,202210,,mThvosEflAU,Trans Nzoia County,KE_County_26,,150,7310,23,10,80,485,306,519,19,52,882,281
202210,October 2022,202210,,kphDeKClFch,Turkana County,KE_County_23,,14,1242,56,20,8,388,59,435,17,48,327,135
202210,October 2022,202210,,pZqQRRW7PHP,Uasin Gishu County,KE_County_27,,,7635,134,27,462,1426,897,162,20,20,1473,628
202210,October 2022,202210,,sANMZ3lpqGs,Vihiga County,KE_County_38,,,2956,28,4,44,1087,246,191,494,5,530,146
202210,October 2022,202210,,CeLsrJOH0g9,Wajir County,KE_County_8,,34,239,,,1,39,28,296,9,34,220,58
202210,October 2022,202210,,XWALbfAPa6n,West Pokot County,KE_County_24,,,1416,71,1,20,104,202,199,4,1,217,128
202210,October 2022,202210,,sPkRcDvhGWA,Kisii County,KE_County_45,,,2199,19,15,143,917,774,689,66,61,667,282
202210,October 2022,202210,,tAbBVBbueqD,Kisumu County,KE_County_42,,85,4567,402,19,185,2035,1203,1532,14,362,778,421
202210,October 2022,202210,,j8o6iO4Njsi,Kitui County,KE_County_15,,,9340,40,9,80,1745,435,102,6,51,1015,296
202210,October 2022,202210,,N7YETT3A9r1,Kwale County,KE_County_2,,13,5671,51,6,31,283,847,444,2,11,814,302
202210,October 2022,202210,,xuFdFy6t9AH,Laikipia County,KE_County_31,,14,3119,127,,106,322,498,736,,12,1090,153
202210,October 2022,202210,,NjWSbQTwys4,Lamu County,KE_County_5,,,856,43,,9,199,114,464,1,4,325,30
202211,November 2022,202211,,vvOK1BxTbet,Baringo County,KE_County_30,,,2208,32,5,53,1069,101,392,6,96,321,142
202211,November 2022,202211,,HMNARUV2CW4,Bomet County,KE_County_36,,8,1833,,12,28,757,960,400,40,,156,238
202211,November 2022,202211,,KGHhQ5GLd4k,Bungoma County,KE_County_39,,1,7823,143,44,93,2708,1516,1817,64,76,1645,332
202211,November 2022,202211,,Tvf1zgVZ0K4,Busia County,KE_County_40,,2,3815,72,1,165,776,1313,142,1,16,536,156
202211,November 2022,202211,,MqnLxQBigG0,Elgeyo Marakwet County,KE_County_28,,,3054,16,1,8,359,312,78,,16,196,28
202211,November 2022,202211,,PFu8alU2KWG,Embu County,KE_County_14,,,3564,35,7,109,253,604,57,1,15,1592,505
202211,November 2022,202211,,uyOrcHZBpW0,Garissa County,KE_County_7,,,894,,3,3,93,30,46,,,183,126
202211,November 2022,202211,,nK0A12Q7MvS,Homa Bay County,KE_County_43,,12,8609,87,5,147,1594,1930,603,73,3,848,333
202211,November 2022,202211,,bzOfj0iwfDH,Isiolo County,KE_County_11,,,798,,3,8,360,95,336,,,24,68
202211,November 2022,202211,,Hsk1YV8kHkT,Kajiado County,KE_County_34,,,5842,65,18,247,932,636,381,4,176,1110,950
202211,November 2022,202211,,BjC1xL40gHo,Kakamega County,KE_County_37,,22,12403,207,113,172,1326,2830,1036,24,25,1872,254
202211,November 2022,202211,,ihZsJ8alvtb,Kericho County,KE_County_35,,2,4334,239,21,71,1069,458,178,2,7,407,213
202211,November 2022,202211,,qKzosKQPl6G,Kiambu County,KE_County_22,,1,8402,265,57,645,2125,962,2403,23,537,4853,3345
202211,November 2022,202211,,nrI2khZx3d0,Kilifi County,KE_County_3,,1,9273,113,23,206,1980,946,845,15,66,1909,336
202211,November 2022,202211,,Ulj33KBau7V,Kirinyaga County,KE_County_20,,,2258,,3,231,242,769,69,2,15,3737,518
202211,November 2022,202211,,o36zCRjSd4G,Samburu County,KE_County_25,,,1481,7,,3,383,38,99,,48,99,81
202211,November 2022,202211,,ptWVfaCIdVx,Nyeri County,KE_County_19,,1,3286,11,4,198,657,99,489,1,158,1777,524
202211,November 2022,202211,,uepLTG8wGWJ,Nyamira County,KE_County_46,,,10631,151,14,205,897,809,1379,20,62,870,423
202211,November 2022,202211,,kqJ83J2D72s,Narok County,KE_County_33,,,4774,43,3,64,2254,160,306,4,27,442,182
202211,November 2022,202211,,t0J75eHKxz5,Nandi County,KE_County_29,,,8024,6,3,32,1086,449,241,9,162,833,108
202211,November 2022,202211,,mYZacFNIB3h,Nyandarua County,KE_County_18,,,3452,41,21,215,246,769,369,,63,1160,401
202211,November 2022,202211,,ob6SxuRcqU4,Nakuru County,KE_County_32,,16,13517,223,152,910,1563,1714,730,576,365,3446,1334
202211,November 2022,202211,,jkG3zaihdSs,Nairobi County,KE_County_47,,9,4716,427,45,1466,3798,3765,2559,412,955,10513,4306
202211,November 2022,202211,,ahwTMNAJvrL,Muranga County,KE_County_21,,2,3959,5,6,187,839,275,327,1,125,2625,855
202211,November 2022,202211,,wsBsC6gjHvn,Mombasa County,KE_County_1,,1,5260,289,34,288,782,2232,546,183,247,4471,650
202211,November 2022,202211,,fVra3Pwta0Q,Migori County,KE_County_44,,10,9100,67,24,337,1254,2856,1480,110,116,450,182
202211,November 2022,202211,,Y52XNJ50hYb,Meru County,KE_County_12,,,2615,55,29,114,574,926,732,36,113,1254,423
202211,November 2022,202211,,Eey8fT4Im3y,Marsabit County,KE_County_10,,,565,21,,4,157,6,32,1,,100,26
202211,November 2022,202211,,R6f9znhg37c,Mandera County,KE_County_9,,2,332,1,19,,160,46,125,350,2,227,114
202211,November 2022,202211,,BoDytkJQ4Qi,Makueni County,KE_County_17,,2,7801,64,,78,804,466,148,,186,2679,137
202211,November 2022,202211,,yhCUgGcCcOo,Machakos County,KE_County_16,,13,9979,96,19,117,677,240,2537,50,246,2866,1165
202211,November 2022,202211,,u4t9H8XyU9P,Siaya County,KE_County_41,,,4483,129,23,51,1927,198,398,34,31,107,123
202211,November 2022,202211,,QyGNX2DpR4h,Taita Taveta County,KE_County_6,,,2762,3,,35,287,109,460,4,20,424,223
202211,November 2022,202211,,JsH2bnvNt2d,Tana River County,KE_County_4,,,1084,16,,32,274,34,627,,3,125,30
202211,November 2022,202211,,T4urHM47nlm,Tharaka Nithi County,KE_County_13,,,4769,,17,34,396,293,127,5,26,884,147
202211,November 2022,202211,,mThvosEflAU,Trans Nzoia County,KE_County_26,,,7490,7,38,130,1033,170,640,9,33,546,305
202211,November 2022,202211,,kphDeKClFch,Turkana County,KE_County_23,,30,1495,38,6,7,537,190,956,4,103,207,106
202211,November 2022,202211,,pZqQRRW7PHP,Uasin Gishu County,KE_County_27,,4,6883,68,,321,1514,732,229,26,253,961,334
202211,November 2022,202211,,sANMZ3lpqGs,Vihiga County,KE_County_38,,,2957,18,3,47,1040,362,157,,12,349,97
202211,November 2022,202211,,CeLsrJOH0g9,Wajir County,KE_County_8,,13,147,,,,85,24,151,100,41,263,171
202211,November 2022,202211,,XWALbfAPa6n,West Pokot County,KE_County_24,,,1638,10,1,9,484,94,395,,,158,74
202211,November 2022,202211,,sPkRcDvhGWA,Kisii County,KE_County_45,,20,1827,38,61,149,1580,562,814,93,81,547,281
202211,November 2022,202211,,tAbBVBbueqD,Kisumu County,KE_County_42,,1,5400,387,41,123,2008,887,1811,46,65,713,644
202211,November 2022,202211,,j8o6iO4Njsi,Kitui County,KE_County_15,,,10715,6,4,63,1809,376,246,1,52,550,301
202211,November 2022,202211,,N7YETT3A9r1,Kwale County,KE_County_2,,,6628,74,6,30,542,793,1532,,3,853,309
202211,November 2022,202211,,xuFdFy6t9AH,Laikipia County,KE_County_31,,15,3046,86,4,63,404,305,388,,9,865,156
202211,November 2022,202211,,NjWSbQTwys4,Lamu County,KE_County_5,,,716,3,,13,188,168,250,,16,268,29
202212,December 2022,202212,,vvOK1BxTbet,Baringo County,KE_County_30,,15,2271,17,10,34,675,61,222,27,62,243,78
202212,December 2022,202212,,HMNARUV2CW4,Bomet County,KE_County_36,,,1191,,,6,379,304,138,,,87,154
202212,December 2022,202212,,KGHhQ5GLd4k,Bungoma County,KE_County_39,,,7098,73,83,104,2373,1216,605,17,70,1179,745
202212,December 2022,202212,,Tvf1zgVZ0K4,Busia County,KE_County_40,,7,3873,89,,169,940,1063,151,,14,533,207
202212,December 2022,202212,,MqnLxQBigG0,Elgeyo Marakwet County,KE_County_28,,1,3156,,,9,244,248,307,,,149,33
202212,December 2022,202212,,PFu8alU2KWG,Embu County,KE_County_14,,,4531,9,3,101,202,454,46,,5,808,435
202212,December 2022,202212,,uyOrcHZBpW0,Garissa County,KE_County_7,,1,842,2,,6,95,30,128,,7,124,117
202212,December 2022,202212,,nK0A12Q7MvS,Homa Bay County,KE_County_43,,5,7831,151,25,70,1162,1248,589,63,34,421,298
202212,December 2022,202212,,bzOfj0iwfDH,Isiolo County,KE_County_11,,,641,5,,13,200,33,146,6,,7,45
202212,December 2022,202212,,Hsk1YV8kHkT,Kajiado County,KE_County_34,,21,5712,28,18,261,643,574,133,43,166,872,678
202212,December 2022,202212,,BjC1xL40gHo,Kakamega County,KE_County_37,,3,13348,54,70,168,1379,2934,864,9,22,1041,217
202212,December 2022,202212,,ihZsJ8alvtb,Kericho County,KE_County_35,,,3624,156,1,88,931,278,75,4,43,288,383
202212,December 2022,202212,,qKzosKQPl6G,Kiambu County,KE_County_22,,59,9231,165,15,646,1787,939,1610,28,634,3261,2873
202212,December 2022,202212,,nrI2khZx3d0,Kilifi County,KE_County_3,,4,9820,27,8,78,1211,878,377,4,66,1173,308
202212,December 2022,202212,,Ulj33KBau7V,Kirinyaga County,KE_County_20,,,3768,1,12,210,189,614,110,,14,1675,450
202212,December 2022,202212,,o36zCRjSd4G,Samburu County,KE_County_25,,,1101,4,,15,214,74,47,,66,67,49
202212,December 2022,202212,,ptWVfaCIdVx,Nyeri County,KE_County_19,,,3907,18,19,200,625,35,254,,182,1507,686
202212,December 2022,202212,,uepLTG8wGWJ,Nyamira County,KE_County_46,,,9231,28,70,86,988,770,965,113,95,576,373
202212,December 2022,202212,,kqJ83J2D72s,Narok County,KE_County_33,,2,3930,32,14,74,1687,146,100,,28,281,133
202212,December 2022,202212,,t0J75eHKxz5,Nandi County,KE_County_29,,26,7974,119,30,30,610,202,529,2,159,412,146
202212,December 2022,202212,,mYZacFNIB3h,Nyandarua County,KE_County_18,,,3222,56,16,161,173,621,468,2,64,717,349
202212,December 2022,202212,,ob6SxuRcqU4,Nakuru County,KE_County_32,,4,11281,298,65,621,1291,1563,1087,12,449,2173,1343
202212,December 2022,202212,,jkG3zaihdSs,Nairobi County,KE_County_47,,9,5811,277,56,1193,3133,2533,882,153,330,7038,2095
202212,December 2022,202212,,ahwTMNAJvrL,Muranga County,KE_County_21,,,3787,53,1,163,782,286,403,2,147,1850,881
202212,December 2022,202212,,wsBsC6gjHvn,Mombasa County,KE_County_1,,4,5187,277,28,234,1143,1392,1005,11,338,3961,560
202212,December 2022,202212,,fVra3Pwta0Q,Migori County,KE_County_44,,8,9074,186,26,313,1122,2380,3136,54,72,352,202
202212,December 2022,202212,,Y52XNJ50hYb,Meru County,KE_County_12,,2,2939,73,62,171,731,819,450,48,205,677,236
202212,December 2022,202212,,Eey8fT4Im3y,Marsabit County,KE_County_10,,,621,,,1,172,2,160,,1,80,23
202212,December 2022,202212,,R6f9znhg37c,Mandera County,KE_County_9,,3,290,23,,,78,61,121,1,9,203,128
202212,December 2022,202212,,BoDytkJQ4Qi,Makueni County,KE_County_17,,2,6752,3,17,190,448,465,121,,50,1541,71
202212,December 2022,202212,,yhCUgGcCcOo,Machakos County,KE_County_16,,8,10802,22,13,115,526,399,3451,21,169,1361,851
202212,December 2022,202212,,u4t9H8XyU9P,Siaya County,KE_County_41,,3,3775,126,32,47,1831,136,455,,13,53,48
202212,December 2022,202212,,QyGNX2DpR4h,Taita Taveta County,KE_County_6,,,2725,37,,42,206,100,73,1,32,445,163
202212,December 2022,202212,,JsH2bnvNt2d,Tana River County,KE_County_4,,1,1019,58,,8,164,35,125,,1,39,31
202212,December 2022,202212,,T4urHM47nlm,Tharaka Nithi County,KE_County_13,,,5236,,16,62,295,191,104,2,16,500,37
202212,December 2022,202212,,mThvosEflAU,Trans Nzoia County,KE_County_26,,1,7686,1,3,83,516,161,396,11,87,132,235
202212,December 2022,202212,,kphDeKClFch,Turkana County,KE_County_23,,7,1397,44,2,3,395,212,542,150,22,295,173
202212,December 2022,202212,,pZqQRRW7PHP,Uasin Gishu County,KE_County_27,,3,6129,300,19,382,1419,493,105,5,34,445,219
202212,December 2022,202212,,sANMZ3lpqGs,Vihiga County,KE_County_38,,1,2846,,4,53,998,317,319,,,208,49
202212,December 2022,202212,,CeLsrJOH0g9,Wajir County,KE_County_8,,,184,17,,2,53,13,187,,62,83,72
202212,December 2022,202212,,XWALbfAPa6n,West Pokot County,KE_County_24,,,1669,16,,12,388,65,405,,3,117,161
202212,December 2022,202212,,sPkRcDvhGWA,Kisii County,KE_County_45,,3,1544,9,29,114,1090,530,1101,25,91,594,186
202212,December 2022,202212,,tAbBVBbueqD,Kisumu County,KE_County_42,,1,6596,336,32,153,1968,951,2790,7,348,668,997
202212,December 2022,202212,,j8o6iO4Njsi,Kitui County,KE_County_15,,4,9680,55,4,72,1347,313,204,41,39,327,240
202212,December 2022,202212,,N7YETT3A9r1,Kwale County,KE_County_2,,15,7722,81,9,31,457,520,920,1,17,410,155
202212,December 2022,202212,,xuFdFy6t9AH,Laikipia County,KE_County_31,,47,2978,84,1,103,360,227,510,,10,428,93
202212,December 2022,202212,,NjWSbQTwys4,Lamu County,KE_County_5,,,496,6,,13,161,119,31,,13,104,16
202301,January 2023,202301,,vvOK1BxTbet,Baringo County,KE_County_30,,1,2764,3,9,32,775,96,386,16,60,244,128
202301,January 2023,202301,,HMNARUV2CW4,Bomet County,KE_County_36,,,1195,,,31,302,427,846,,,45,25
202301,January 2023,202301,,KGHhQ5GLd4k,Bungoma County,KE_County_39,,13,6055,73,7,120,2968,1879,917,49,66,684,326
202301,January 2023,202301,,Tvf1zgVZ0K4,Busia County,KE_County_40,,,2797,82,8,192,1303,1350,151,720,7,90,186
202301,January 2023,202301,,MqnLxQBigG0,Elgeyo Marakwet County,KE_County_28,,300,3532,,,6,148,256,72,1,,65,16
202301,January 2023,202301,,PFu8alU2KWG,Embu County,KE_County_14,,,4865,2,20,120,316,523,51,20,20,375,483
202301,January 2023,202301,,uyOrcHZBpW0,Garissa County,KE_County_7,,3,869,1,,9,84,21,118,98,9,87,126
202301,January 2023,202301,,nK0A12Q7MvS,Homa Bay County,KE_County_43,,1,9707,117,30,109,1339,1851,639,30,53,419,331
202301,January 2023,202301,,bzOfj0iwfDH,Isiolo County,KE_County_11,,,723,20,6,7,238,79,167,1,,2,59
202301,January 2023,202301,,Hsk1YV8kHkT,Kajiado County,KE_County_34,,,6206,109,20,170,578,988,379,18,198,568,574
202301,January 2023,202301,,BjC1xL40gHo,Kakamega County,KE_County_37,,4,15319,200,58,179,1155,3558,2551,49,27,291,225
202301,January 2023,202301,,ihZsJ8alvtb,Kericho County,KE_County_35,,,2941,294,55,63,1272,418,459,19,21,88,402
202301,January 2023,202301,,qKzosKQPl6G,Kiambu County,KE_County_22,,1,9384,197,108,682,2159,944,1729,27,718,2482,3210
202301,January 2023,202301,,nrI2khZx3d0,Kilifi County,KE_County_3,,1,9482,26,37,98,1431,1141,507,20,97,331,356
202301,January 2023,202301,,Ulj33KBau7V,Kirinyaga County,KE_County_20,,,5265,3,13,240,149,867,58,3,30,342,721
202301,January 2023,202301,,o36zCRjSd4G,Samburu County,KE_County_25,,,1551,11,,6,345,28,48,,55,107,22
202301,January 2023,202301,,ptWVfaCIdVx,Nyeri County,KE_County_19,,,4476,27,25,268,709,45,275,2,131,805,541
202301,January 2023,202301,,uepLTG8wGWJ,Nyamira County,KE_County_46,,,8248,158,3,114,856,852,1033,32,98,373,468
202301,January 2023,202301,,kqJ83J2D72s,Narok County,KE_County_33,,17,5465,121,27,65,1269,1055,336,4,119,116,145
202301,January 2023,202301,,t0J75eHKxz5,Nandi County,KE_County_29,,,7903,1,9,89,892,290,348,4,134,162,273
202301,January 2023,202301,,mYZacFNIB3h,Nyandarua County,KE_County_18,,,3314,32,14,181,203,764,147,2,96,352,347
202301,January 2023,202301,,ob6SxuRcqU4,Nakuru County,KE_County_32,,6,10323,424,13,785,1328,1857,1197,104,292,1207,1670
202301,January 2023,202301,,jkG3zaihdSs,Nairobi County,KE_County_47,,9,10519,173,93,1616,1631,3303,1320,183,339,3159,2344
202301,January 2023,202301,,ahwTMNAJvrL,Muranga County,KE_County_21,,1,4121,12,7,126,848,316,214,17,78,1009,967
202301,January 2023,202301,,wsBsC6gjHvn,Mombasa County,KE_County_1,,,6085,178,29,195,770,1513,659,7,232,1556,769
