periodid,periodname,periodcode,perioddescription,organisationunitid,organisationunitname,organisationunitcode,organisationunitdescription,Cycle Beads,DMPA-IM,DMPA-SC,Hormonal IUCD,Non-Hormonal IUCD,Implanon,Male Condoms,Female Condoms,EC Pills,COCs,POPs,Type
202206,Jun-22,202206,,Hsk1YV8kHkT,Kajiado County,KE_County_34,,,4867.0,21.0,8.0,688.0,98.0,8599.0,18.0,49.0,2493.0,347.0,Consumption
202206,Jun-22,202206,,BjC1xL40gHo,Kakamega County,KE_County_37,,,12871.0,,12.0,161.0,172.0,99416.0,156.0,26.0,4929.0,156.0,Consumption
202206,Jun-22,202206,,ihZsJ8alvtb,Kericho County,KE_County_35,,,252.0,28.0,,37.0,42.0,2860.0,91.0,,1953.0,402.0,Consumption
202206,Jun-22,202206,,qKzosKQPl6G,Kiambu County,KE_County_22,,1.0,9913.0,135.0,11.0,567.0,67.0,45713.0,528.0,356.0,12547.0,3322.0,Consumption
202206,Jun-22,202206,,nrI2khZx3d0,Kilifi County,KE_County_3,,2.0,9132.0,,3.0,108.0,86.0,40051.0,859.0,28.0,5140.0,558.0,Consumption
202206,Jun-22,202206,,Ulj33KBau7V,Kirinyaga County,KE_County_20,,,4418.0,,,185.0,3.0,6129.0,276.0,19.0,7029.0,1040.0,Consumption
202206,Jun-22,202206,,sPkRcDvhGWA,Kisii County,KE_County_45,,,336.0,,8.0,236.0,326.0,73845.0,2014.0,95.0,808.0,186.0,Consumption
202206,Jun-22,202206,,tAbBVBbueqD,Kisumu County,KE_County_42,,21.0,5499.0,,7.0,187.0,91.0,29295.0,1121.0,17.0,3003.0,1303.0,Consumption
202206,Jun-22,202206,,j8o6iO4Njsi,Kitui County,KE_County_15,,,7982.0,,21.0,41.0,64.0,23191.0,5.0,36.0,3596.0,529.0,Consumption
202206,Jun-22,202206,,N7YETT3A9r1,Kwale County,KE_County_2,,,5623.0,,11.0,32.0,258.0,15220.0,93.0,1.0,4474.0,707.0,Consumption
202206,Jun-22,202206,,xuFdFy6t9AH,Laikipia County,KE_County_31,,,3422.0,4.0,3.0,198.0,129.0,24250.0,,8.0,2209.0,907.0,Consumption
202206,Jun-22,202206,,NjWSbQTwys4,Lamu County,KE_County_5,,,1070.0,,,4.0,42.0,1028.0,,,3505.0,234.0,Consumption
202206,Jun-22,202206,,yhCUgGcCcOo,Machakos County,KE_County_16,,2.0,8170.0,8.0,,252.0,22.0,23897.0,254.0,59.0,6971.0,644.0,Consumption
202206,Jun-22,202206,,BoDytkJQ4Qi,Makueni County,KE_County_17,,1.0,9762.0,5.0,1.0,111.0,12.0,13248.0,418.0,17.0,5859.0,62.0,Consumption
202206,Jun-22,202206,,R6f9znhg37c,Mandera County,KE_County_9,,,150.0,,,,1.0,88.0,,,503.0,69.0,Consumption
202206,Jun-22,202206,,Eey8fT4Im3y,Marsabit County,KE_County_10,,,466.0,,,1.0,8.0,4012.0,,5.0,536.0,25.0,Consumption
202206,Jun-22,202206,,JsH2bnvNt2d,Tana River County,KE_County_4,,,1445.0,,146.0,166.0,7.0,19644.0,,,543.0,291.0,Consumption
202206,Jun-22,202206,,XWALbfAPa6n,West Pokot County,KE_County_24,,,1461.0,7.0,37.0,15.0,85.0,13686.0,10.0,,740.0,81.0,Consumption
202206,Jun-22,202206,,CeLsrJOH0g9,Wajir County,KE_County_8,,4.0,284.0,,,,8.0,1261.0,,71.0,792.0,325.0,Consumption
202206,Jun-22,202206,,sANMZ3lpqGs,Vihiga County,KE_County_38,,,3069.0,,,80.0,738.0,18692.0,990.0,12.0,1250.0,225.0,Consumption
202206,Jun-22,202206,,pZqQRRW7PHP,Uasin Gishu County,KE_County_27,,13.0,7831.0,36.0,14.0,319.0,39.0,13130.0,10.0,15.0,3921.0,579.0,Consumption
202206,Jun-22,202206,,kphDeKClFch,Turkana County,KE_County_23,,28.0,1344.0,1.0,18.0,14.0,39.0,44649.0,597.0,15.0,572.0,637.0,Consumption
202206,Jun-22,202206,,mThvosEflAU,Trans Nzoia County,KE_County_26,,,6684.0,,,214.0,46.0,43218.0,498.0,49.0,2383.0,403.0,Consumption
202206,Jun-22,202206,,T4urHM47nlm,Tharaka Nithi County,KE_County_13,,,4311.0,,,44.0,20.0,24622.0,1719.0,22.0,2216.0,84.0,Consumption
202206,Jun-22,202206,,QyGNX2DpR4h,Taita Taveta County,KE_County_6,,,2694.0,,,34.0,1.0,7392.0,10.0,11.0,876.0,71.0,Consumption
202206,Jun-22,202206,,u4t9H8XyU9P,Siaya County,KE_County_41,,4.0,4486.0,,6.0,65.0,20.0,37591.0,114.0,27.0,1147.0,96.0,Consumption
202206,Jun-22,202206,,o36zCRjSd4G,Samburu County,KE_County_25,,,629.0,103.0,1.0,11.0,409.0,159.0,,34.0,402.0,7.0,Consumption
202206,Jun-22,202206,,ptWVfaCIdVx,Nyeri County,KE_County_19,,1.0,3375.0,16.0,5.0,141.0,30.0,32952.0,405.0,108.0,9078.0,267.0,Consumption
202206,Jun-22,202206,,mYZacFNIB3h,Nyandarua County,KE_County_18,,1.0,3004.0,14.0,500.0,180.0,60.0,12878.0,52.0,19.0,3000.0,288.0,Consumption
202206,Jun-22,202206,,uepLTG8wGWJ,Nyamira County,KE_County_46,,,8871.0,,3919.0,67.0,336.0,75990.0,440.0,115.0,4139.0,605.0,Consumption
202206,Jun-22,202206,,kqJ83J2D72s,Narok County,KE_County_33,,,2831.0,,,39.0,572.0,11819.0,,43.0,1101.0,167.0,Consumption
202206,Jun-22,202206,,t0J75eHKxz5,Nandi County,KE_County_29,,1.0,7875.0,6.0,,4022.0,426.0,45161.0,168.0,8.0,1662.0,287.0,Consumption
202206,Jun-22,202206,,Y52XNJ50hYb,Meru County,KE_County_12,,5.0,4026.0,27.0,,55.0,83.0,18464.0,170.0,52.0,3817.0,384.0,Consumption
202206,Jun-22,202206,,fVra3Pwta0Q,Migori County,KE_County_44,,7.0,7308.0,,42.0,367.0,566.0,169733.0,2436.0,65.0,1245.0,333.0,Consumption
202206,Jun-22,202206,,wsBsC6gjHvn,Mombasa County,KE_County_1,,,4319.0,151.0,,228.0,32.0,12815.0,136.0,44.0,3349.0,826.0,Consumption
202206,Jun-22,202206,,ahwTMNAJvrL,Muranga County,KE_County_21,,,894.0,27.0,,167.0,655.0,10389.0,2.0,50.0,6259.0,935.0,Consumption
202206,Jun-22,202206,,jkG3zaihdSs,Nairobi County,KE_County_47,,14.0,8013.0,190.0,184.0,1447.0,464.0,64141.0,1924.0,298.0,21367.0,2691.0,Consumption
202206,Jun-22,202206,,ob6SxuRcqU4,Nakuru County,KE_County_32,,35.0,11344.0,115.0,15.0,997.0,469.0,84033.0,3207.0,311.0,8543.0,2689.0,Consumption
202207,Jul-22,202207,,vvOK1BxTbet,Baringo County,KE_County_30,,,1414.0,,1.0,27.0,573.0,23776.0,207.0,78.0,844.0,231.0,Consumption
202207,Jul-22,202207,,HMNARUV2CW4,Bomet County,KE_County_36,,1.0,5221.0,,,6.0,25.0,25333.0,,1.0,984.0,156.0,Consumption
202207,Jul-22,202207,,KGHhQ5GLd4k,Bungoma County,KE_County_39,,,10218.0,,9.0,90.0,208.0,83692.0,791.0,12.0,4114.0,339.0,Consumption
202207,Jul-22,202207,,Tvf1zgVZ0K4,Busia County,KE_County_40,,2.0,2782.0,14.0,11.0,50.0,93.0,7714.0,20.0,150.0,1101.0,276.0,Consumption
202207,Jul-22,202207,,MqnLxQBigG0,Elgeyo Marakwet County,KE_County_28,,3.0,2612.0,,144.0,7.0,31.0,22367.0,732.0,1219.0,956.0,38.0,Consumption
202207,Jul-22,202207,,PFu8alU2KWG,Embu County,KE_County_14,,,1349.0,38.0,1.0,49.0,2.0,8535.0,353.0,25.0,2681.0,995.0,Consumption
202207,Jul-22,202207,,uyOrcHZBpW0,Garissa County,KE_County_7,,,578.0,12.0,,57.0,7.0,1571.0,,8.0,433.0,46.0,Consumption
202207,Jul-22,202207,,nK0A12Q7MvS,Homa Bay County,KE_County_43,,,5962.0,6.0,2.0,177.0,508.0,67657.0,279.0,8.0,2352.0,481.0,Consumption
202207,Jul-22,202207,,bzOfj0iwfDH,Isiolo County,KE_County_11,,,270.0,,,9.0,152.0,3675.0,,1.0,546.0,38.0,Consumption
202207,Jul-22,202207,,Hsk1YV8kHkT,Kajiado County,KE_County_34,,,5354.0,43.0,,195.0,46.0,13338.0,87.0,78.0,3192.0,391.0,Consumption
202207,Jul-22,202207,,BjC1xL40gHo,Kakamega County,KE_County_37,,1.0,14323.0,27.0,25.0,191.0,134.0,76021.0,503.0,10.0,5061.0,140.0,Consumption
202207,Jul-22,202207,,ihZsJ8alvtb,Kericho County,KE_County_35,,,339.0,,4.0,26.0,77.0,12486.0,102.0,18.0,3114.0,761.0,Consumption
202207,Jul-22,202207,,qKzosKQPl6G,Kiambu County,KE_County_22,,,8386.0,87.0,18.0,2044.0,330.0,34541.0,38.0,380.0,11202.0,3949.0,Consumption
202207,Jul-22,202207,,nrI2khZx3d0,Kilifi County,KE_County_3,,1.0,7570.0,1.0,1.0,141.0,269.0,33352.0,287.0,70.0,5043.0,467.0,Consumption
202207,Jul-22,202207,,Ulj33KBau7V,Kirinyaga County,KE_County_20,,,4546.0,,,201.0,2.0,1955.0,353.0,2.0,7716.0,806.0,Consumption
202207,Jul-22,202207,,sPkRcDvhGWA,Kisii County,KE_County_45,,170.0,826.0,,2331.0,163.0,292.0,56938.0,1342.0,80.0,871.0,442.0,Consumption
202207,Jul-22,202207,,tAbBVBbueqD,Kisumu County,KE_County_42,,3.0,4445.0,,,156.0,906.0,9003.0,617.0,69.0,1896.0,542.0,Consumption
202207,Jul-22,202207,,j8o6iO4Njsi,Kitui County,KE_County_15,,,7414.0,10.0,20.0,34.0,264.0,18337.0,9.0,31.0,3247.0,447.0,Consumption
202207,Jul-22,202207,,N7YETT3A9r1,Kwale County,KE_County_2,,,4512.0,75.0,205.0,33.0,305.0,20025.0,42.0,1.0,2831.0,770.0,Consumption
202207,Jul-22,202207,,xuFdFy6t9AH,Laikipia County,KE_County_31,,3.0,3582.0,,,271.0,65.0,24551.0,,19.0,2758.0,139.0,Consumption
202207,Jul-22,202207,,NjWSbQTwys4,Lamu County,KE_County_5,,,917.0,7.0,,9.0,60.0,1459.0,,,931.0,88.0,Consumption
202207,Jul-22,202207,,yhCUgGcCcOo,Machakos County,KE_County_16,,5.0,7721.0,38.0,1.0,81.0,48.0,13050.0,555.0,58.0,7372.0,705.0,Consumption
202207,Jul-22,202207,,BoDytkJQ4Qi,Makueni County,KE_County_17,,,8627.0,9.0,1.0,75.0,77.0,14545.0,607.0,7.0,5197.0,41.0,Consumption
202207,Jul-22,202207,,R6f9znhg37c,Mandera County,KE_County_9,,,95.0,,,4.0,3.0,606.0,,1.0,134.0,69.0,Consumption
202207,Jul-22,202207,,Eey8fT4Im3y,Marsabit County,KE_County_10,,,383.0,3.0,,3.0,24.0,3783.0,,,116.0,16.0,Consumption
202207,Jul-22,202207,,JsH2bnvNt2d,Tana River County,KE_County_4,,,1201.0,1.0,,20.0,10.0,4784.0,1.0,,427.0,51.0,Consumption
202207,Jul-22,202207,,XWALbfAPa6n,West Pokot County,KE_County_24,,,1243.0,,27.0,28.0,59.0,20955.0,10.0,,935.0,151.0,Consumption
202207,Jul-22,202207,,CeLsrJOH0g9,Wajir County,KE_County_8,,,239.0,8.0,,1.0,33.0,1093.0,,133.0,842.0,781.0,Consumption
202207,Jul-22,202207,,sANMZ3lpqGs,Vihiga County,KE_County_38,,,2807.0,,1.0,70.0,538.0,10477.0,3.0,1.0,1245.0,217.0,Consumption
202207,Jul-22,202207,,pZqQRRW7PHP,Uasin Gishu County,KE_County_27,,32.0,7488.0,147.0,,391.0,68.0,17999.0,11.0,22.0,3817.0,424.0,Consumption
202207,Jul-22,202207,,kphDeKClFch,Turkana County,KE_County_23,,42.0,1539.0,5.0,,23.0,43.0,12233.0,50.0,14.0,439.0,95.0,Consumption
202207,Jul-22,202207,,mThvosEflAU,Trans Nzoia County,KE_County_26,,1.0,6352.0,,,155.0,34.0,42723.0,580.0,41.0,2199.0,381.0,Consumption
202207,Jul-22,202207,,T4urHM47nlm,Tharaka Nithi County,KE_County_13,,,4606.0,,,36.0,215.0,18128.0,985.0,2.0,2202.0,27.0,Consumption
202207,Jul-22,202207,,QyGNX2DpR4h,Taita Taveta County,KE_County_6,,1.0,2851.0,,,39.0,,11897.0,,30.0,1291.0,98.0,Consumption
202207,Jul-22,202207,,u4t9H8XyU9P,Siaya County,KE_County_41,,,3160.0,,,60.0,450.0,21158.0,40.0,,1061.0,102.0,Consumption
202207,Jul-22,202207,,o36zCRjSd4G,Samburu County,KE_County_25,,,748.0,21.0,,5.0,414.0,267.0,8.0,29.0,250.0,15.0,Consumption
202207,Jul-22,202207,,ptWVfaCIdVx,Nyeri County,KE_County_19,,,2738.0,17.0,126.0,166.0,155.0,32453.0,15.0,158.0,5586.0,269.0,Consumption
202207,Jul-22,202207,,mYZacFNIB3h,Nyandarua County,KE_County_18,,1.0,2907.0,31.0,1284.0,551.0,28.0,9243.0,385.0,40.0,2345.0,209.0,Consumption
202207,Jul-22,202207,,uepLTG8wGWJ,Nyamira County,KE_County_46,,,8007.0,12.0,2.0,75.0,195.0,75358.0,63.0,21.0,1628.0,1054.0,Consumption
202207,Jul-22,202207,,kqJ83J2D72s,Narok County,KE_County_33,,,2312.0,,,34.0,672.0,5339.0,692.0,49.0,1218.0,843.0,Consumption
202207,Jul-22,202207,,t0J75eHKxz5,Nandi County,KE_County_29,,,8348.0,,1.0,39.0,491.0,33876.0,2028.0,29.0,2002.0,231.0,Consumption
202207,Jul-22,202207,,Y52XNJ50hYb,Meru County,KE_County_12,,20.0,4045.0,32.0,22.0,87.0,195.0,10458.0,1484.0,45.0,6386.0,253.0,Consumption
202207,Jul-22,202207,,fVra3Pwta0Q,Migori County,KE_County_44,,1.0,7770.0,38.0,496.0,2456.0,510.0,77145.0,124.0,68.0,1882.0,278.0,Consumption
202207,Jul-22,202207,,wsBsC6gjHvn,Mombasa County,KE_County_1,,5.0,4606.0,132.0,3.0,250.0,21.0,7724.0,69.0,20.0,3733.0,682.0,Consumption
202207,Jul-22,202207,,ahwTMNAJvrL,Muranga County,KE_County_21,,1.0,1084.0,4.0,,164.0,546.0,4651.0,370.0,39.0,6914.0,885.0,Consumption
202207,Jul-22,202207,,jkG3zaihdSs,Nairobi County,KE_County_47,,19.0,8477.0,246.0,43.0,3059.0,604.0,124815.0,1494.0,155.0,22379.0,2646.0,Consumption
202207,Jul-22,202207,,ob6SxuRcqU4,Nakuru County,KE_County_32,,14.0,9149.0,126.0,22.0,504.0,386.0,99843.0,1138.0,299.0,7945.0,2248.0,Consumption
202208,Aug-22,202208,,vvOK1BxTbet,Baringo County,KE_County_30,,1.0,1782.0,,5.0,33.0,505.0,50959.0,,74.0,955.0,180.0,Consumption
202208,Aug-22,202208,,HMNARUV2CW4,Bomet County,KE_County_36,,,4299.0,,,8.0,19.0,14075.0,1008.0,1.0,955.0,106.0,Consumption
202208,Aug-22,202208,,KGHhQ5GLd4k,Bungoma County,KE_County_39,,,8867.0,5.0,2.0,93.0,1791.0,97569.0,1702.0,9.0,4520.0,656.0,Consumption
202208,Aug-22,202208,,Tvf1zgVZ0K4,Busia County,KE_County_40,,2.0,3207.0,2.0,,26.0,30.0,2645.0,,32.0,1155.0,308.0,Consumption
202208,Aug-22,202208,,MqnLxQBigG0,Elgeyo Marakwet County,KE_County_28,,3.0,3109.0,,,11.0,8.0,20318.0,,7.0,923.0,13.0,Consumption
202208,Aug-22,202208,,PFu8alU2KWG,Embu County,KE_County_14,,,3247.0,62.0,1.0,74.0,9.0,11922.0,10.0,215.0,3273.0,1056.0,Consumption
202208,Aug-22,202208,,uyOrcHZBpW0,Garissa County,KE_County_7,,11.0,436.0,,,10.0,27.0,896.0,,,511.0,152.0,Consumption
202208,Aug-22,202208,,nK0A12Q7MvS,Homa Bay County,KE_County_43,,3.0,5140.0,4.0,1.0,60.0,342.0,51282.0,756.0,1.0,1747.0,336.0,Consumption
202208,Aug-22,202208,,bzOfj0iwfDH,Isiolo County,KE_County_11,,,519.0,,10.0,8.0,118.0,1528.0,200.0,3.0,166.0,23.0,Consumption
202208,Aug-22,202208,,Hsk1YV8kHkT,Kajiado County,KE_County_34,,,5641.0,15.0,720.0,267.0,51.0,10496.0,9.0,91.0,3461.0,425.0,Consumption
202208,Aug-22,202208,,BjC1xL40gHo,Kakamega County,KE_County_37,,11.0,13168.0,,22.0,151.0,180.0,58080.0,611.0,19.0,4785.0,325.0,Consumption
202208,Aug-22,202208,,ihZsJ8alvtb,Kericho County,KE_County_35,,1.0,401.0,,,36.0,133.0,1883.0,70.0,3.0,2013.0,628.0,Consumption
202208,Aug-22,202208,,qKzosKQPl6G,Kiambu County,KE_County_22,,2.0,7978.0,47.0,153.0,615.0,1755.0,31766.0,3.0,347.0,10768.0,3993.0,Consumption
202208,Aug-22,202208,,nrI2khZx3d0,Kilifi County,KE_County_3,,3.0,8480.0,12.0,,193.0,1228.0,23888.0,428.0,22.0,6254.0,600.0,Consumption
202208,Aug-22,202208,,Ulj33KBau7V,Kirinyaga County,KE_County_20,,,4258.0,,,191.0,7.0,3152.0,350.0,6.0,7552.0,851.0,Consumption
202208,Aug-22,202208,,sPkRcDvhGWA,Kisii County,KE_County_45,,,1627.0,,500.0,72.0,260.0,61253.0,2017.0,30.0,1296.0,200.0,Consumption
202208,Aug-22,202208,,tAbBVBbueqD,Kisumu County,KE_County_42,,,5001.0,289.0,1.0,168.0,2079.0,9678.0,42.0,1.0,2868.0,458.0,Consumption
202208,Aug-22,202208,,j8o6iO4Njsi,Kitui County,KE_County_15,,,7344.0,12.0,24.0,138.0,1789.0,12276.0,17.0,30.0,3434.0,504.0,Consumption
202208,Aug-22,202208,,N7YETT3A9r1,Kwale County,KE_County_2,,16.0,7293.0,27.0,,440.0,258.0,15248.0,928.0,,3111.0,392.0,Consumption
202208,Aug-22,202208,,xuFdFy6t9AH,Laikipia County,KE_County_31,,,2961.0,,,48.0,192.0,11695.0,,25.0,2526.0,428.0,Consumption
202208,Aug-22,202208,,NjWSbQTwys4,Lamu County,KE_County_5,,,1189.0,,,10.0,137.0,2471.0,,1.0,585.0,396.0,Consumption
202208,Aug-22,202208,,yhCUgGcCcOo,Machakos County,KE_County_16,,5.0,6169.0,,,120.0,55.0,6068.0,233.0,51.0,8866.0,500.0,Consumption
202208,Aug-22,202208,,BoDytkJQ4Qi,Makueni County,KE_County_17,,,9615.0,57.0,,74.0,261.0,13404.0,756.0,17.0,4396.0,159.0,Consumption
202208,Aug-22,202208,,R6f9znhg37c,Mandera County,KE_County_9,,,61.0,,,,6.0,944.0,,,340.0,53.0,Consumption
202208,Aug-22,202208,,Eey8fT4Im3y,Marsabit County,KE_County_10,,,327.0,,,4.0,65.0,8399.0,,,84.0,21.0,Consumption
202208,Aug-22,202208,,JsH2bnvNt2d,Tana River County,KE_County_4,,1.0,1209.0,,153.0,18.0,1.0,16005.0,,,558.0,165.0,Consumption
202208,Aug-22,202208,,XWALbfAPa6n,West Pokot County,KE_County_24,,,1450.0,,,11.0,42.0,10590.0,,,770.0,94.0,Consumption
202208,Aug-22,202208,,CeLsrJOH0g9,Wajir County,KE_County_8,,3.0,213.0,10.0,144.0,46.0,70.0,840.0,,92.0,267.0,261.0,Consumption
202208,Aug-22,202208,,sANMZ3lpqGs,Vihiga County,KE_County_38,,7.0,2982.0,2.0,,79.0,611.0,18219.0,,9.0,1198.0,169.0,Consumption
202208,Aug-22,202208,,pZqQRRW7PHP,Uasin Gishu County,KE_County_27,,49.0,6829.0,56.0,58.0,241.0,81.0,19477.0,,25.0,4142.0,356.0,Consumption
202208,Aug-22,202208,,kphDeKClFch,Turkana County,KE_County_23,,41.0,1168.0,,10.0,94.0,55.0,39209.0,27.0,11.0,1871.0,457.0,Consumption
202208,Aug-22,202208,,mThvosEflAU,Trans Nzoia County,KE_County_26,,,6900.0,,,123.0,11.0,32170.0,27.0,37.0,2508.0,450.0,Consumption
202208,Aug-22,202208,,T4urHM47nlm,Tharaka Nithi County,KE_County_13,,,4983.0,3.0,,58.0,180.0,13753.0,17.0,2.0,2263.0,37.0,Consumption
202208,Aug-22,202208,,QyGNX2DpR4h,Taita Taveta County,KE_County_6,,,2379.0,,,46.0,,7880.0,,2.0,874.0,105.0,Consumption
202208,Aug-22,202208,,u4t9H8XyU9P,Siaya County,KE_County_41,,,4826.0,147.0,289.0,72.0,2128.0,15329.0,94.0,,766.0,242.0,Consumption
202208,Aug-22,202208,,o36zCRjSd4G,Samburu County,KE_County_25,,,775.0,1.0,,17.0,416.0,99.0,,126.0,112.0,23.0,Consumption
202208,Aug-22,202208,,ptWVfaCIdVx,Nyeri County,KE_County_19,,,2402.0,36.0,182.0,721.0,843.0,32228.0,214.0,105.0,5111.0,248.0,Consumption
202208,Aug-22,202208,,mYZacFNIB3h,Nyandarua County,KE_County_18,,1.0,2651.0,41.0,558.0,155.0,20.0,9486.0,120.0,573.0,3470.0,256.0,Consumption
202208,Aug-22,202208,,uepLTG8wGWJ,Nyamira County,KE_County_46,,1.0,8265.0,,1405.0,123.0,252.0,83320.0,29737.0,11.0,1988.0,494.0,Consumption
202208,Aug-22,202208,,kqJ83J2D72s,Narok County,KE_County_33,,,2035.0,,,28.0,469.0,4517.0,,25.0,1335.0,565.0,Consumption
202208,Aug-22,202208,,t0J75eHKxz5,Nandi County,KE_County_29,,,7664.0,72.0,,28.0,472.0,23974.0,9.0,1.0,2205.0,261.0,Consumption
202208,Aug-22,202208,,Y52XNJ50hYb,Meru County,KE_County_12,,4.0,2849.0,8.0,,68.0,94.0,13472.0,3619.0,30.0,3330.0,439.0,Consumption
202208,Aug-22,202208,,fVra3Pwta0Q,Migori County,KE_County_44,,,7315.0,50.0,3112.0,373.0,549.0,138034.0,3031.0,39.0,1105.0,419.0,Consumption
202208,Aug-22,202208,,wsBsC6gjHvn,Mombasa County,KE_County_1,,2.0,3595.0,317.0,2.0,307.0,37.0,14375.0,109.0,36.0,3750.0,762.0,Consumption
202208,Aug-22,202208,,ahwTMNAJvrL,Muranga County,KE_County_21,,,3477.0,5.0,3.0,152.0,683.0,4958.0,26.0,37.0,6182.0,2528.0,Consumption
202208,Aug-22,202208,,jkG3zaihdSs,Nairobi County,KE_County_47,,509.0,6415.0,182.0,21.0,1365.0,487.0,25589.0,1379.0,1627.0,25629.0,2602.0,Consumption
202208,Aug-22,202208,,ob6SxuRcqU4,Nakuru County,KE_County_32,,7.0,7782.0,121.0,573.0,574.0,551.0,42617.0,662.0,538.0,8830.0,1993.0,Consumption
202209,Sep-22,202209,,vvOK1BxTbet,Baringo County,KE_County_30,,,2030.0,18.0,2.0,75.0,542.0,35465.0,500.0,58.0,1047.0,140.0,Consumption
202209,Sep-22,202209,,HMNARUV2CW4,Bomet County,KE_County_36,,,3222.0,,,67.0,11.0,128659.0,,,1303.0,167.0,Consumption
202209,Sep-22,202209,,KGHhQ5GLd4k,Bungoma County,KE_County_39,,4.0,11164.0,2.0,,109.0,2191.0,74610.0,610.0,3.0,4752.0,435.0,Consumption
202209,Sep-22,202209,,Tvf1zgVZ0K4,Busia County,KE_County_40,,,3268.0,21.0,2.0,26.0,198.0,4471.0,,35.0,1373.0,213.0,Consumption
202209,Sep-22,202209,,MqnLxQBigG0,Elgeyo Marakwet County,KE_County_28,,,3228.0,,,78.0,11.0,30121.0,151.0,274.0,1037.0,38.0,Consumption
202209,Sep-22,202209,,PFu8alU2KWG,Embu County,KE_County_14,,,2850.0,18.0,3.0,91.0,2.0,5890.0,62.0,17.0,3569.0,1719.0,Consumption
202209,Sep-22,202209,,uyOrcHZBpW0,Garissa County,KE_County_7,,,793.0,38.0,4.0,8.0,82.0,3269.0,,,379.0,109.0,Consumption
202209,Sep-22,202209,,nK0A12Q7MvS,Homa Bay County,KE_County_43,,6.0,5684.0,116.0,266.0,132.0,405.0,93250.0,277.0,105.0,2905.0,554.0,Consumption
202209,Sep-22,202209,,bzOfj0iwfDH,Isiolo County,KE_County_11,,6.0,639.0,,,21.0,127.0,7791.0,45.0,60.0,103.0,74.0,Consumption
202209,Sep-22,202209,,Hsk1YV8kHkT,Kajiado County,KE_County_34,,,6362.0,122.0,,230.0,164.0,13193.0,,73.0,3037.0,488.0,Consumption
202209,Sep-22,202209,,BjC1xL40gHo,Kakamega County,KE_County_37,,,14690.0,,41.0,162.0,129.0,65662.0,832.0,1169.0,5101.0,310.0,Consumption
202209,Sep-22,202209,,ihZsJ8alvtb,Kericho County,KE_County_35,,,3110.0,22.0,,60.0,638.0,1669.0,135.0,,1883.0,591.0,Consumption
202209,Sep-22,202209,,qKzosKQPl6G,Kiambu County,KE_County_22,,,8371.0,172.0,,822.0,1804.0,20631.0,543.0,525.0,10474.0,4421.0,Consumption
202209,Sep-22,202209,,nrI2khZx3d0,Kilifi County,KE_County_3,,2.0,8258.0,4.0,,203.0,1694.0,25430.0,367.0,11.0,7806.0,497.0,Consumption
202209,Sep-22,202209,,Ulj33KBau7V,Kirinyaga County,KE_County_20,,2.0,3326.0,,21.0,172.0,11.0,3472.0,16.0,21.0,7829.0,799.0,Consumption
202209,Sep-22,202209,,sPkRcDvhGWA,Kisii County,KE_County_45,,288.0,2130.0,,6711.0,321.0,85.0,67596.0,75.0,28.0,910.0,657.0,Consumption
202209,Sep-22,202209,,tAbBVBbueqD,Kisumu County,KE_County_42,,10.0,6123.0,,20.0,170.0,3081.0,11919.0,67.0,1.0,1247.0,628.0,Consumption
202209,Sep-22,202209,,j8o6iO4Njsi,Kitui County,KE_County_15,,,5744.0,39.0,,35.0,1251.0,15378.0,,30.0,3113.0,488.0,Consumption
202209,Sep-22,202209,,N7YETT3A9r1,Kwale County,KE_County_2,,,7038.0,2.0,3.0,27.0,174.0,15900.0,,2.0,2929.0,446.0,Consumption
202209,Sep-22,202209,,xuFdFy6t9AH,Laikipia County,KE_County_31,,3.0,3136.0,3.0,9.0,146.0,136.0,29527.0,,2.0,2616.0,580.0,Consumption
202209,Sep-22,202209,,NjWSbQTwys4,Lamu County,KE_County_5,,,714.0,33.0,,15.0,188.0,4422.0,,10.0,549.0,118.0,Consumption
202209,Sep-22,202209,,yhCUgGcCcOo,Machakos County,KE_County_16,,,11034.0,58.0,3.0,112.0,67.0,19954.0,250.0,46.0,7230.0,817.0,Consumption
202209,Sep-22,202209,,BoDytkJQ4Qi,Makueni County,KE_County_17,,,9738.0,23.0,,70.0,563.0,14782.0,50.0,20.0,7040.0,45.0,Consumption
202209,Sep-22,202209,,R6f9znhg37c,Mandera County,KE_County_9,,,151.0,,,,4.0,316.0,,,361.0,108.0,Consumption
202209,Sep-22,202209,,Eey8fT4Im3y,Marsabit County,KE_County_10,,,471.0,,,2.0,109.0,6914.0,300.0,,143.0,36.0,Consumption
202209,Sep-22,202209,,JsH2bnvNt2d,Tana River County,KE_County_4,,1.0,1197.0,,,27.0,1.0,10287.0,,20.0,558.0,145.0,Consumption
202209,Sep-22,202209,,XWALbfAPa6n,West Pokot County,KE_County_24,,2.0,1665.0,,8.0,20.0,54.0,11355.0,30.0,,655.0,102.0,Consumption
202209,Sep-22,202209,,CeLsrJOH0g9,Wajir County,KE_County_8,,3.0,343.0,11.0,,1.0,12.0,2718.0,,69.0,1297.0,517.0,Consumption
202209,Sep-22,202209,,sANMZ3lpqGs,Vihiga County,KE_County_38,,2.0,3323.0,29.0,,61.0,1030.0,12265.0,644.0,,1321.0,141.0,Consumption
202209,Sep-22,202209,,pZqQRRW7PHP,Uasin Gishu County,KE_County_27,,11.0,8193.0,112.0,2.0,382.0,1417.0,11569.0,,12.0,3524.0,642.0,Consumption
