periodname,periodid,periodcode,perioddescription,organisationunitid,organisationunitname,organisationunitcode,organisationunitdescription,Cycle Beads,DMPA-IM,DMPA-SC,Hormonal IUCD,Non-Hormonal IUCD,Implanon,Male Condoms,Female Condoms,EC Pills,COCs,POPs,Type
2021-09-30,9499123,9499123,0.0,vvOK1BxTbetHMNARUV2CW4KGHhQ5GLd4kTvf1zgVZ0K4MqnLxQBigG0PFu8alU2KWGuyOrcHZBpW0nK0A12Q7MvSbzOfj0iwfDHHsk1YV8kHkTBjC1xL40gHoihZsJ8alvtbqKzosKQPl6GnrI2khZx3d0Ulj33KBau7Vo36zCRjSd4GptWVfaCIdVxuepLTG8wGWJkqJ83J2D72st0J75eHKxz5mYZacFNIB3hob6SxuRcqU4jkG3zaihdSsahwTMNAJvrLwsBsC6gjHvnfVra3Pwta0QY52XNJ50hYbEey8fT4Im3yR6f9znhg37cBoDytkJQ4QiyhCUgGcCcOou4t9H8XyU9PQyGNX2DpR4hJsH2bnvNt2dT4urHM47nlmmThvosEflAUkphDeKClFchpZqQRRW7PHPsANMZ3lpqGsCeLsrJOH0g9XWALbfAPa6nsPkRcDvhGWAtAbBVBbueqDj8o6iO4NjsiN7YETT3A9r1xuFdFy6t9AHNjWSbQTwys4,Baringo CountyBomet CountyBungoma CountyBusia CountyElgeyo Marakwet CountyEmbu CountyGarissa CountyHoma Bay CountyIsiolo CountyKajiado CountyKakamega CountyKericho CountyKiambu CountyKilifi CountyKirinyaga CountySamburu CountyNyeri CountyNyamira CountyNarok CountyNandi CountyNyandarua CountyNakuru CountyNairobi CountyMuranga CountyMombasa CountyMigori CountyMeru CountyMarsabit CountyMandera CountyMakueni CountyMachakos CountySiaya CountyTaita Taveta CountyTana River CountyTharaka Nithi CountyTrans Nzoia CountyTurkana CountyUasin Gishu CountyVihiga CountyWajir CountyWest Pokot CountyKisii CountyKisumu CountyKitui CountyKwale CountyLaikipia CountyLamu County,KE_County_30KE_County_36KE_County_39KE_County_40KE_County_28KE_County_14KE_County_7KE_County_43KE_County_11KE_County_34KE_County_37KE_County_35KE_County_22KE_County_3KE_County_20KE_County_25KE_County_19KE_County_46KE_County_33KE_County_29KE_County_18KE_County_32KE_County_47KE_County_21KE_County_1KE_County_44KE_County_12KE_County_10KE_County_9KE_County_17KE_County_16KE_County_41KE_County_6KE_County_4KE_County_13KE_County_26KE_County_23KE_County_27KE_County_38KE_County_8KE_County_24KE_County_45KE_County_42KE_County_15KE_County_2KE_County_31KE_County_5,0.0,163.0,205520.0,5755.0,1345.0,8247.0,19591.0,62301.0,2032.0,4248.0,63333.0,21669.0,ServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceService
2021-10-31,9499170,9499170,0.0,vvOK1BxTbetHMNARUV2CW4KGHhQ5GLd4kTvf1zgVZ0K4MqnLxQBigG0PFu8alU2KWGuyOrcHZBpW0nK0A12Q7MvSbzOfj0iwfDHHsk1YV8kHkTBjC1xL40gHoihZsJ8alvtbqKzosKQPl6GnrI2khZx3d0Ulj33KBau7Vo36zCRjSd4GptWVfaCIdVxuepLTG8wGWJkqJ83J2D72st0J75eHKxz5mYZacFNIB3hob6SxuRcqU4jkG3zaihdSsahwTMNAJvrLwsBsC6gjHvnfVra3Pwta0QY52XNJ50hYbEey8fT4Im3yR6f9znhg37cBoDytkJQ4QiyhCUgGcCcOou4t9H8XyU9PQyGNX2DpR4hJsH2bnvNt2dT4urHM47nlmmThvosEflAUkphDeKClFchpZqQRRW7PHPsANMZ3lpqGsCeLsrJOH0g9XWALbfAPa6nsPkRcDvhGWAtAbBVBbueqDj8o6iO4NjsiN7YETT3A9r1xuFdFy6t9AHNjWSbQTwys4,Baringo CountyBomet CountyBungoma CountyBusia CountyElgeyo Marakwet CountyEmbu CountyGarissa CountyHoma Bay CountyIsiolo CountyKajiado CountyKakamega CountyKericho CountyKiambu CountyKilifi CountyKirinyaga CountySamburu CountyNyeri CountyNyamira CountyNarok CountyNandi CountyNyandarua CountyNakuru CountyNairobi CountyMuranga CountyMombasa CountyMigori CountyMeru CountyMarsabit CountyMandera CountyMakueni CountyMachakos CountySiaya CountyTaita Taveta CountyTana River CountyTharaka Nithi CountyTrans Nzoia CountyTurkana CountyUasin Gishu CountyVihiga CountyWajir CountyWest Pokot CountyKisii CountyKisumu CountyKitui CountyKwale CountyLaikipia CountyLamu County,KE_County_30KE_County_36KE_County_39KE_County_40KE_County_28KE_County_14KE_County_7KE_County_43KE_County_11KE_County_34KE_County_37KE_County_35KE_County_22KE_County_3KE_County_20KE_County_25KE_County_19KE_County_46KE_County_33KE_County_29KE_County_18KE_County_32KE_County_47KE_County_21KE_County_1KE_County_44KE_County_12KE_County_10KE_County_9KE_County_17KE_County_16KE_County_41KE_County_6KE_County_4KE_County_13KE_County_26KE_County_23KE_County_27KE_County_38KE_County_8KE_County_24KE_County_45KE_County_42KE_County_15KE_County_2KE_County_31KE_County_5,0.0,243.0,219061.0,5235.0,1355.0,7385.0,18335.0,63340.0,4744.0,4885.0,62210.0,21074.0,ServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceService
2021-11-30,9499217,9499217,0.0,vvOK1BxTbetHMNARUV2CW4KGHhQ5GLd4kTvf1zgVZ0K4MqnLxQBigG0PFu8alU2KWGuyOrcHZBpW0nK0A12Q7MvSbzOfj0iwfDHHsk1YV8kHkTBjC1xL40gHoihZsJ8alvtbqKzosKQPl6GnrI2khZx3d0Ulj33KBau7Vo36zCRjSd4GptWVfaCIdVxuepLTG8wGWJkqJ83J2D72st0J75eHKxz5mYZacFNIB3hob6SxuRcqU4jkG3zaihdSsahwTMNAJvrLwsBsC6gjHvnfVra3Pwta0QY52XNJ50hYbEey8fT4Im3yR6f9znhg37cBoDytkJQ4QiyhCUgGcCcOou4t9H8XyU9PQyGNX2DpR4hJsH2bnvNt2dT4urHM47nlmmThvosEflAUkphDeKClFchpZqQRRW7PHPsANMZ3lpqGsCeLsrJOH0g9XWALbfAPa6nsPkRcDvhGWAtAbBVBbueqDj8o6iO4NjsiN7YETT3A9r1xuFdFy6t9AHNjWSbQTwys4,Baringo CountyBomet CountyBungoma CountyBusia CountyElgeyo Marakwet CountyEmbu CountyGarissa CountyHoma Bay CountyIsiolo CountyKajiado CountyKakamega CountyKericho CountyKiambu CountyKilifi CountyKirinyaga CountySamburu CountyNyeri CountyNyamira CountyNarok CountyNandi CountyNyandarua CountyNakuru CountyNairobi CountyMuranga CountyMombasa CountyMigori CountyMeru CountyMarsabit CountyMandera CountyMakueni CountyMachakos CountySiaya CountyTaita Taveta CountyTana River CountyTharaka Nithi CountyTrans Nzoia CountyTurkana CountyUasin Gishu CountyVihiga CountyWajir CountyWest Pokot CountyKisii CountyKisumu CountyKitui CountyKwale CountyLaikipia CountyLamu County,KE_County_30KE_County_36KE_County_39KE_County_40KE_County_28KE_County_14KE_County_7KE_County_43KE_County_11KE_County_34KE_County_37KE_County_35KE_County_22KE_County_3KE_County_20KE_County_25KE_County_19KE_County_46KE_County_33KE_County_29KE_County_18KE_County_32KE_County_47KE_County_21KE_County_1KE_County_44KE_County_12KE_County_10KE_County_9KE_County_17KE_County_16KE_County_41KE_County_6KE_County_4KE_County_13KE_County_26KE_County_23KE_County_27KE_County_38KE_County_8KE_County_24KE_County_45KE_County_42KE_County_15KE_County_2KE_County_31KE_County_5,0.0,197.0,234052.0,4723.0,1409.0,7978.0,18455.0,67078.0,2880.0,5116.0,65111.0,20817.0,ServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceService
2021-12-31,9499264,9499264,0.0,vvOK1BxTbetHMNARUV2CW4KGHhQ5GLd4kTvf1zgVZ0K4MqnLxQBigG0PFu8alU2KWGuyOrcHZBpW0nK0A12Q7MvSbzOfj0iwfDHHsk1YV8kHkTBjC1xL40gHoihZsJ8alvtbqKzosKQPl6GnrI2khZx3d0Ulj33KBau7Vo36zCRjSd4GptWVfaCIdVxuepLTG8wGWJkqJ83J2D72st0J75eHKxz5mYZacFNIB3hob6SxuRcqU4jkG3zaihdSsahwTMNAJvrLwsBsC6gjHvnfVra3Pwta0QY52XNJ50hYbEey8fT4Im3yR6f9znhg37cBoDytkJQ4QiyhCUgGcCcOou4t9H8XyU9PQyGNX2DpR4hJsH2bnvNt2dT4urHM47nlmmThvosEflAUkphDeKClFchpZqQRRW7PHPsANMZ3lpqGsCeLsrJOH0g9XWALbfAPa6nsPkRcDvhGWAtAbBVBbueqDj8o6iO4NjsiN7YETT3A9r1xuFdFy6t9AHNjWSbQTwys4,Baringo CountyBomet CountyBungoma CountyBusia CountyElgeyo Marakwet CountyEmbu CountyGarissa CountyHoma Bay CountyIsiolo CountyKajiado CountyKakamega CountyKericho CountyKiambu CountyKilifi CountyKirinyaga CountySamburu CountyNyeri CountyNyamira CountyNarok CountyNandi CountyNyandarua CountyNakuru CountyNairobi CountyMuranga CountyMombasa CountyMigori CountyMeru CountyMarsabit CountyMandera CountyMakueni CountyMachakos CountySiaya CountyTaita Taveta CountyTana River CountyTharaka Nithi CountyTrans Nzoia CountyTurkana CountyUasin Gishu CountyVihiga CountyWajir CountyWest Pokot CountyKisii CountyKisumu CountyKitui CountyKwale CountyLaikipia CountyLamu County,KE_County_30KE_County_36KE_County_39KE_County_40KE_County_28KE_County_14KE_County_7KE_County_43KE_County_11KE_County_34KE_County_37KE_County_35KE_County_22KE_County_3KE_County_20KE_County_25KE_County_19KE_County_46KE_County_33KE_County_29KE_County_18KE_County_32KE_County_47KE_County_21KE_County_1KE_County_44KE_County_12KE_County_10KE_County_9KE_County_17KE_County_16KE_County_41KE_County_6KE_County_4KE_County_13KE_County_26KE_County_23KE_County_27KE_County_38KE_County_8KE_County_24KE_County_45KE_County_42KE_County_15KE_County_2KE_County_31KE_County_5,0.0,333.0,221612.0,4060.0,976.0,6640.0,14815.0,57583.0,3809.0,4489.0,58704.0,20914.0,ServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceService
2022-01-31,9503447,9503447,0.0,vvOK1BxTbetHMNARUV2CW4KGHhQ5GLd4kTvf1zgVZ0K4MqnLxQBigG0PFu8alU2KWGuyOrcHZBpW0nK0A12Q7MvSbzOfj0iwfDHHsk1YV8kHkTBjC1xL40gHoihZsJ8alvtbqKzosKQPl6GnrI2khZx3d0Ulj33KBau7Vo36zCRjSd4GptWVfaCIdVxuepLTG8wGWJkqJ83J2D72st0J75eHKxz5mYZacFNIB3hob6SxuRcqU4jkG3zaihdSsahwTMNAJvrLwsBsC6gjHvnfVra3Pwta0QY52XNJ50hYbEey8fT4Im3yR6f9znhg37cBoDytkJQ4QiyhCUgGcCcOou4t9H8XyU9PQyGNX2DpR4hJsH2bnvNt2dT4urHM47nlmmThvosEflAUkphDeKClFchpZqQRRW7PHPsANMZ3lpqGsCeLsrJOH0g9XWALbfAPa6nsPkRcDvhGWAtAbBVBbueqDj8o6iO4NjsiN7YETT3A9r1xuFdFy6t9AHNjWSbQTwys4,Baringo CountyBomet CountyBungoma CountyBusia CountyElgeyo Marakwet CountyEmbu CountyGarissa CountyHoma Bay CountyIsiolo CountyKajiado CountyKakamega CountyKericho CountyKiambu CountyKilifi CountyKirinyaga CountySamburu CountyNyeri CountyNyamira CountyNarok CountyNandi CountyNyandarua CountyNakuru CountyNairobi CountyMuranga CountyMombasa CountyMigori CountyMeru CountyMarsabit CountyMandera CountyMakueni CountyMachakos CountySiaya CountyTaita Taveta CountyTana River CountyTharaka Nithi CountyTrans Nzoia CountyTurkana CountyUasin Gishu CountyVihiga CountyWajir CountyWest Pokot CountyKisii CountyKisumu CountyKitui CountyKwale CountyLaikipia CountyLamu County,KE_County_30KE_County_36KE_County_39KE_County_40KE_County_28KE_County_14KE_County_7KE_County_43KE_County_11KE_County_34KE_County_37KE_County_35KE_County_22KE_County_3KE_County_20KE_County_25KE_County_19KE_County_46KE_County_33KE_County_29KE_County_18KE_County_32KE_County_47KE_County_21KE_County_1KE_County_44KE_County_12KE_County_10KE_County_9KE_County_17KE_County_16KE_County_41KE_County_6KE_County_4KE_County_13KE_County_26KE_County_23KE_County_27KE_County_38KE_County_8KE_County_24KE_County_45KE_County_42KE_County_15KE_County_2KE_County_31KE_County_5,0.0,341.0,217931.0,4641.0,1063.0,7246.0,13208.0,48349.0,4765.0,4150.0,63868.0,19825.0,ServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceService
2022-02-28,9503494,9503494,0.0,vvOK1BxTbetHMNARUV2CW4KGHhQ5GLd4kTvf1zgVZ0K4MqnLxQBigG0PFu8alU2KWGuyOrcHZBpW0nK0A12Q7MvSbzOfj0iwfDHHsk1YV8kHkTBjC1xL40gHoihZsJ8alvtbqKzosKQPl6GnrI2khZx3d0Ulj33KBau7Vo36zCRjSd4GptWVfaCIdVxuepLTG8wGWJkqJ83J2D72st0J75eHKxz5mYZacFNIB3hob6SxuRcqU4jkG3zaihdSsahwTMNAJvrLwsBsC6gjHvnfVra3Pwta0QY52XNJ50hYbEey8fT4Im3yR6f9znhg37cBoDytkJQ4QiyhCUgGcCcOou4t9H8XyU9PQyGNX2DpR4hJsH2bnvNt2dT4urHM47nlmmThvosEflAUkphDeKClFchpZqQRRW7PHPsANMZ3lpqGsCeLsrJOH0g9XWALbfAPa6nsPkRcDvhGWAtAbBVBbueqDj8o6iO4NjsiN7YETT3A9r1xuFdFy6t9AHNjWSbQTwys4,Baringo CountyBomet CountyBungoma CountyBusia CountyElgeyo Marakwet CountyEmbu CountyGarissa CountyHoma Bay CountyIsiolo CountyKajiado CountyKakamega CountyKericho CountyKiambu CountyKilifi CountyKirinyaga CountySamburu CountyNyeri CountyNyamira CountyNarok CountyNandi CountyNyandarua CountyNakuru CountyNairobi CountyMuranga CountyMombasa CountyMigori CountyMeru CountyMarsabit CountyMandera CountyMakueni CountyMachakos CountySiaya CountyTaita Taveta CountyTana River CountyTharaka Nithi CountyTrans Nzoia CountyTurkana CountyUasin Gishu CountyVihiga CountyWajir CountyWest Pokot CountyKisii CountyKisumu CountyKitui CountyKwale CountyLaikipia CountyLamu County,KE_County_30KE_County_36KE_County_39KE_County_40KE_County_28KE_County_14KE_County_7KE_County_43KE_County_11KE_County_34KE_County_37KE_County_35KE_County_22KE_County_3KE_County_20KE_County_25KE_County_19KE_County_46KE_County_33KE_County_29KE_County_18KE_County_32KE_County_47KE_County_21KE_County_1KE_County_44KE_County_12KE_County_10KE_County_9KE_County_17KE_County_16KE_County_41KE_County_6KE_County_4KE_County_13KE_County_26KE_County_23KE_County_27KE_County_38KE_County_8KE_County_24KE_County_45KE_County_42KE_County_15KE_County_2KE_County_31KE_County_5,0.0,227.0,188558.0,5440.0,1199.0,7745.0,13554.0,47590.0,2521.0,4327.0,60523.0,18480.0,ServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceService
2022-03-31,9503541,9503541,0.0,vvOK1BxTbetHMNARUV2CW4KGHhQ5GLd4kTvf1zgVZ0K4MqnLxQBigG0PFu8alU2KWGuyOrcHZBpW0nK0A12Q7MvSbzOfj0iwfDHHsk1YV8kHkTBjC1xL40gHoihZsJ8alvtbqKzosKQPl6GnrI2khZx3d0Ulj33KBau7Vo36zCRjSd4GptWVfaCIdVxuepLTG8wGWJkqJ83J2D72st0J75eHKxz5mYZacFNIB3hob6SxuRcqU4jkG3zaihdSsahwTMNAJvrLwsBsC6gjHvnfVra3Pwta0QY52XNJ50hYbEey8fT4Im3yR6f9znhg37cBoDytkJQ4QiyhCUgGcCcOou4t9H8XyU9PQyGNX2DpR4hJsH2bnvNt2dT4urHM47nlmmThvosEflAUkphDeKClFchpZqQRRW7PHPsANMZ3lpqGsCeLsrJOH0g9XWALbfAPa6nsPkRcDvhGWAtAbBVBbueqDj8o6iO4NjsiN7YETT3A9r1xuFdFy6t9AHNjWSbQTwys4,Baringo CountyBomet CountyBungoma CountyBusia CountyElgeyo Marakwet CountyEmbu CountyGarissa CountyHoma Bay CountyIsiolo CountyKajiado CountyKakamega CountyKericho CountyKiambu CountyKilifi CountyKirinyaga CountySamburu CountyNyeri CountyNyamira CountyNarok CountyNandi CountyNyandarua CountyNakuru CountyNairobi CountyMuranga CountyMombasa CountyMigori CountyMeru CountyMarsabit CountyMandera CountyMakueni CountyMachakos CountySiaya CountyTaita Taveta CountyTana River CountyTharaka Nithi CountyTrans Nzoia CountyTurkana CountyUasin Gishu CountyVihiga CountyWajir CountyWest Pokot CountyKisii CountyKisumu CountyKitui CountyKwale CountyLaikipia CountyLamu County,KE_County_30KE_County_36KE_County_39KE_County_40KE_County_28KE_County_14KE_County_7KE_County_43KE_County_11KE_County_34KE_County_37KE_County_35KE_County_22KE_County_3KE_County_20KE_County_25KE_County_19KE_County_46KE_County_33KE_County_29KE_County_18KE_County_32KE_County_47KE_County_21KE_County_1KE_County_44KE_County_12KE_County_10KE_County_9KE_County_17KE_County_16KE_County_41KE_County_6KE_County_4KE_County_13KE_County_26KE_County_23KE_County_27KE_County_38KE_County_8KE_County_24KE_County_45KE_County_42KE_County_15KE_County_2KE_County_31KE_County_5,0.0,363.0,209274.0,5891.0,1339.0,9225.0,16869.0,45831.0,1591.0,4216.0,71485.0,20537.0,ServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceService
2022-04-30,9503588,9503588,0.0,vvOK1BxTbetHMNARUV2CW4KGHhQ5GLd4kTvf1zgVZ0K4MqnLxQBigG0PFu8alU2KWGuyOrcHZBpW0nK0A12Q7MvSbzOfj0iwfDHHsk1YV8kHkTBjC1xL40gHoihZsJ8alvtbqKzosKQPl6GnrI2khZx3d0Ulj33KBau7Vo36zCRjSd4GptWVfaCIdVxuepLTG8wGWJkqJ83J2D72st0J75eHKxz5mYZacFNIB3hob6SxuRcqU4jkG3zaihdSsahwTMNAJvrLwsBsC6gjHvnfVra3Pwta0QY52XNJ50hYbEey8fT4Im3yR6f9znhg37cBoDytkJQ4QiyhCUgGcCcOou4t9H8XyU9PQyGNX2DpR4hJsH2bnvNt2dT4urHM47nlmmThvosEflAUkphDeKClFchpZqQRRW7PHPsANMZ3lpqGsCeLsrJOH0g9XWALbfAPa6nsPkRcDvhGWAtAbBVBbueqDj8o6iO4NjsiN7YETT3A9r1xuFdFy6t9AHNjWSbQTwys4,Baringo CountyBomet CountyBungoma CountyBusia CountyElgeyo Marakwet CountyEmbu CountyGarissa CountyHoma Bay CountyIsiolo CountyKajiado CountyKakamega CountyKericho CountyKiambu CountyKilifi CountyKirinyaga CountySamburu CountyNyeri CountyNyamira CountyNarok CountyNandi CountyNyandarua CountyNakuru CountyNairobi CountyMuranga CountyMombasa CountyMigori CountyMeru CountyMarsabit CountyMandera CountyMakueni CountyMachakos CountySiaya CountyTaita Taveta CountyTana River CountyTharaka Nithi CountyTrans Nzoia CountyTurkana CountyUasin Gishu CountyVihiga CountyWajir CountyWest Pokot CountyKisii CountyKisumu CountyKitui CountyKwale CountyLaikipia CountyLamu County,KE_County_30KE_County_36KE_County_39KE_County_40KE_County_28KE_County_14KE_County_7KE_County_43KE_County_11KE_County_34KE_County_37KE_County_35KE_County_22KE_County_3KE_County_20KE_County_25KE_County_19KE_County_46KE_County_33KE_County_29KE_County_18KE_County_32KE_County_47KE_County_21KE_County_1KE_County_44KE_County_12KE_County_10KE_County_9KE_County_17KE_County_16KE_County_41KE_County_6KE_County_4KE_County_13KE_County_26KE_County_23KE_County_27KE_County_38KE_County_8KE_County_24KE_County_45KE_County_42KE_County_15KE_County_2KE_County_31KE_County_5,0.0,101.0,191122.0,4878.0,1017.0,6655.0,14487.0,39217.0,2304.0,3885.0,67338.0,17183.0,ServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceService
2022-05-31,9503635,9503635,0.0,vvOK1BxTbetHMNARUV2CW4KGHhQ5GLd4kTvf1zgVZ0K4MqnLxQBigG0PFu8alU2KWGuyOrcHZBpW0nK0A12Q7MvSbzOfj0iwfDHHsk1YV8kHkTBjC1xL40gHoihZsJ8alvtbqKzosKQPl6GnrI2khZx3d0Ulj33KBau7Vo36zCRjSd4GptWVfaCIdVxuepLTG8wGWJkqJ83J2D72st0J75eHKxz5mYZacFNIB3hob6SxuRcqU4jkG3zaihdSsahwTMNAJvrLwsBsC6gjHvnfVra3Pwta0QY52XNJ50hYbEey8fT4Im3yR6f9znhg37cBoDytkJQ4QiyhCUgGcCcOou4t9H8XyU9PQyGNX2DpR4hJsH2bnvNt2dT4urHM47nlmmThvosEflAUkphDeKClFchpZqQRRW7PHPsANMZ3lpqGsCeLsrJOH0g9XWALbfAPa6nsPkRcDvhGWAtAbBVBbueqDj8o6iO4NjsiN7YETT3A9r1xuFdFy6t9AHNjWSbQTwys4,Baringo CountyBomet CountyBungoma CountyBusia CountyElgeyo Marakwet CountyEmbu CountyGarissa CountyHoma Bay CountyIsiolo CountyKajiado CountyKakamega CountyKericho CountyKiambu CountyKilifi CountyKirinyaga CountySamburu CountyNyeri CountyNyamira CountyNarok CountyNandi CountyNyandarua CountyNakuru CountyNairobi CountyMuranga CountyMombasa CountyMigori CountyMeru CountyMarsabit CountyMandera CountyMakueni CountyMachakos CountySiaya CountyTaita Taveta CountyTana River CountyTharaka Nithi CountyTrans Nzoia CountyTurkana CountyUasin Gishu CountyVihiga CountyWajir CountyWest Pokot CountyKisii CountyKisumu CountyKitui CountyKwale CountyLaikipia CountyLamu County,KE_County_30KE_County_36KE_County_39KE_County_40KE_County_28KE_County_14KE_County_7KE_County_43KE_County_11KE_County_34KE_County_37KE_County_35KE_County_22KE_County_3KE_County_20KE_County_25KE_County_19KE_County_46KE_County_33KE_County_29KE_County_18KE_County_32KE_County_47KE_County_21KE_County_1KE_County_44KE_County_12KE_County_10KE_County_9KE_County_17KE_County_16KE_County_41KE_County_6KE_County_4KE_County_13KE_County_26KE_County_23KE_County_27KE_County_38KE_County_8KE_County_24KE_County_45KE_County_42KE_County_15KE_County_2KE_County_31KE_County_5,0.0,673.0,202727.0,4514.0,836.0,7483.0,16174.0,45461.0,1623.0,4076.0,71145.0,19279.0,ServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceService
2022-06-30,9503682,9503682,0.0,vvOK1BxTbetHMNARUV2CW4KGHhQ5GLd4kTvf1zgVZ0K4MqnLxQBigG0PFu8alU2KWGuyOrcHZBpW0nK0A12Q7MvSbzOfj0iwfDHHsk1YV8kHkTBjC1xL40gHoihZsJ8alvtbqKzosKQPl6GnrI2khZx3d0Ulj33KBau7Vo36zCRjSd4GptWVfaCIdVxuepLTG8wGWJkqJ83J2D72st0J75eHKxz5mYZacFNIB3hob6SxuRcqU4jkG3zaihdSsahwTMNAJvrLwsBsC6gjHvnfVra3Pwta0QY52XNJ50hYbEey8fT4Im3yR6f9znhg37cBoDytkJQ4QiyhCUgGcCcOou4t9H8XyU9PQyGNX2DpR4hJsH2bnvNt2dT4urHM47nlmmThvosEflAUkphDeKClFchpZqQRRW7PHPsANMZ3lpqGsCeLsrJOH0g9XWALbfAPa6nsPkRcDvhGWAtAbBVBbueqDj8o6iO4NjsiN7YETT3A9r1xuFdFy6t9AHNjWSbQTwys4,Baringo CountyBomet CountyBungoma CountyBusia CountyElgeyo Marakwet CountyEmbu CountyGarissa CountyHoma Bay CountyIsiolo CountyKajiado CountyKakamega CountyKericho CountyKiambu CountyKilifi CountyKirinyaga CountySamburu CountyNyeri CountyNyamira CountyNarok CountyNandi CountyNyandarua CountyNakuru CountyNairobi CountyMuranga CountyMombasa CountyMigori CountyMeru CountyMarsabit CountyMandera CountyMakueni CountyMachakos CountySiaya CountyTaita Taveta CountyTana River CountyTharaka Nithi CountyTrans Nzoia CountyTurkana CountyUasin Gishu CountyVihiga CountyWajir CountyWest Pokot CountyKisii CountyKisumu CountyKitui CountyKwale CountyLaikipia CountyLamu County,KE_County_30KE_County_36KE_County_39KE_County_40KE_County_28KE_County_14KE_County_7KE_County_43KE_County_11KE_County_34KE_County_37KE_County_35KE_County_22KE_County_3KE_County_20KE_County_25KE_County_19KE_County_46KE_County_33KE_County_29KE_County_18KE_County_32KE_County_47KE_County_21KE_County_1KE_County_44KE_County_12KE_County_10KE_County_9KE_County_17KE_County_16KE_County_41KE_County_6KE_County_4KE_County_13KE_County_26KE_County_23KE_County_27KE_County_38KE_County_8KE_County_24KE_County_45KE_County_42KE_County_15KE_County_2KE_County_31KE_County_5,0.0,243.0,221251.0,4724.0,907.0,7284.0,14846.0,36664.0,2788.0,3818.0,68945.0,18514.0,ServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceService
